endothelial,O
injury,O
in,O
COVID-19,O
continues,O
to,O
evolve,O
.,O
While,O
we,O
can,O
not,O
exclude,O
these,O
findings,O
being,O
meaningful,O
(,O
if,O
they,O
are,O
present,O
throughout,O
the,O
entire,O
liver,O
),O
",",O
we,O
do,O
not,O
believe,O
that,O
vascular,O
injury,O
is,O
the,O
major,O
mechanism,O
of,O
injury,O
in,O
the,O
liver,O
in,O
COVID-19,O
patients,O
.,O
As,O
the,O
epidemic,O
evolves,O
",",O
it,O
will,O
be,O
important,O
to,O
gather,O
data,O
on,O
liver,O
injury,O
in,O
patients,O
with,O
non,O
-,O
lethal,O
COVID-19,O
.,O
We,O
attempted,O
to,O
validate,O
in,O
-,O
situ,O
hybridization,O
(,O
ISH,O
),O
protocols,O
and,O
IHC,O
for,O
SARS,O
-,O
CoV-2,O
",",O
but,O
nonspecific,O
marking,O
of,O
lipofuscin,O
",",O
and,O
reaction,O
with,O
endogenous,O
alkaline,O
phosphatase,O
in,O
liver,O
tissue,O
from,O
non,O
-,O
COVID-19,O
patients,O
who,O
died,O
years,O
ago,O
was,O
nearly,O
ubiquitous,O
(,O
sometimes,O
strong,O
and,O
diffuse,O
),O
.,O
It,O
will,O
be,O
important,O
and,O
interesting,O
to,O
attempt,O
to,O
identify,O
virus,O
in,O
specific,O
cells,O
in,O
the,O
liver,O
 ,O
and,O
to,O
determine,O
whether,O
the,O
ACE2,O
receptor,O
is,O
upregulated,O
in,O
hepatocytes,O
in,O
patients,O
with,O
severe,O
COVID-19,O
.,O
The,O
novel,O
coronavirus,O
SARS,O
-,O
CoV-2,O
(,O
coronavirus,O
disease,O
19,O
",",O
or,O
COVID-19,O
),O
primarily,O
causes,O
pulmonary,O
injury,O
",",O
but,O
has,O
been,O
implicated,O
to,O
cause,O
hepatic,O
injury,O
",",O
both,O
by,O
serum,O
markers,O
and,O
histologic,O
evaluation,O
.,O
Here,O
we,O
report,O
the,O
clinical,O
and,O
histologic,O
findings,O
related,O
to,O
the,O
liver,O
in,O
40,O
patients,O
who,O
died,O
of,O
complications,O
of,O
COVID-19,O
.,O
In,O
conclusion,O
",",O
we,O
found,O
patients,O
dying,O
of,O
COVID-19,O
had,O
biochemical,O
evidence,O
of,O
hepatitis,O
(,O
of,O
variable,O
severity,O
),O
and,O
demonstrated,O
histologic,O
findings,O
of,O
macrovesicular,O
steatosis,O
and,O
mild,O
acute,O
hepatitis,O
(,O
lobular,O
necroinflammation,O
),O
and,O
mild,O
portal,O
inflammation,O
.,O
Since,O
December,O
2019,O
",",O
coronavirus,O
disease,O
2019,O
(,O
COVID-19,O
),O
outbreak,O
caused,O
by,O
severe,O
acute,O
respiratory,O
syndrome,O
coronavirus,O
2,O
(,O
SARS,O
-,O
CoV-2,O
),O
has,O
produced,O
a,O
worldwide,O
panic,O
.,O
Recent,O
clinical,O
studies,O
have,O
observed,O
digestive,O
symptoms,O
in,O
patients,O
with,O
"COVID-19,1",O
possibly,O
because,O
of,O
the,O
enrichment,O
and,O
infection,O
of,O
SARS,O
-,O
CoV-2,O
in,O
the,O
gastrointestinal,O
tract,O
",",O
mediated,O
by,O
virus,O
receptor,O
of,O
angiotensin,O
converting,O
enzyme,O
2,O
(,O
ACE2,O
),O
",",O
which,O
suggests,O
the,O
potential,O
for,O
a,O
fecal,O
-,O
oral,O
route,O
of,O
SARS,O
-,O
CoV-2,O
transmission,O
.,O
",",O
However,O
",",O
there,O
is,O
still,O
a,O
large,O
gap,O
in,O
the,O
biological,O
knowledge,O
of,O
COVID-19,O
.,O
Clinical,O
and,O
epidemiologic,O
data,O
of,O
patients,O
with,O
COVID-19,O
were,O
collected,O
from,O
a,O
continually,O
updated,O
resource,O
.,O
The,O
transcriptome,O
and,O
proteome,O
derived,O
from,O
bulk,O
tissues,O
and,O
cells,O
were,O
accessed,O
from,O
multiple,O
databases,O
.,O
A,O
phenome,O
-,O
wide,O
association,O
study,O
data,O
set,O
was,O
supplied,O
for,O
genetic,O
analysis,O
on,O
the,O
ACE2,O
pathway,O
.,O
We,O
constructed,O
a,O
user,O
-,O
friendly,O
interface,O
for,O
the,O
visualization,O
of,O
clinical,O
symptoms,O
of,O
COVID-19,O
(,O
https://mulongdu.shinyapps.io/map_covid/,O
;,O
A,O
similar,O
expression,O
pattern,O
could,O
be,O
found,O
in,O
extra,O
data,O
sets,O
(,O
Figure,O
 ,O
1,O
B,O
–,O
D,O
),O
.,O
ACC,O
",",O
adrenocortical,O
carcinoma,O
;,O
BLCA,O
",",O
bladder,O
urothelial,O
carcinoma,O
;,O
BRCA,O
",",O
breast,O
invasive,O
carcinoma,O
;,O
CESC,O
",",O
cervical,O
squamous,O
cell,O
carcinoma,O
and,O
endocervical,O
adenocarcinoma,O
;,O
CHOL,O
",",O
cholangiocarcinoma,O
;,O
COAD,O
",",O
colon,O
adenocarcinoma,O
;,O
DLBC,O
",",O
Lymphoid,O
neoplasm,O
diffuse,O
large,O
B,O
-,O
cell,O
lymphoma,O
;,O
ESCA,O
",",O
esophageal,O
carcinoma,O
;,O
GBM,O
",",O
glioblastoma,O
multiforme,O
;,O
HNSC,O
",",O
head,O
and,O
Neck,O
squamous,O
cell,O
carcinoma,O
;,O
KICH,O
",",O
kidney,O
chromophobe,O
;,O
KIRC,O
",",O
kidney,O
renal,O
clear,O
cell,O
carcinoma,O
;,O
KIRP,O
",",O
kidney,O
renal,O
papillary,O
cell,O
carcinoma,O
;,O
LAML,O
",",O
acute,O
myeloid,O
leukemia,O
;,O
LGG,O
",",O
brain,O
lower,O
-,O
grade,O
glioma,O
;,O
LIHC,O
",",O
liver,O
hepatocellular,O
carcinoma,O
;,O
LUAD,O
",",O
lung,O
adenocarcinoma,O
;,O
LUSC,O
",",O
lung,O
squamous,O
cell,O
carcinoma,O
;,O
MESO,O
",",O
mesothelioma,O
;,O
ns,O
",",O
no,O
significance,O
;,O
OV,O
",",O
ovarian,O
serous,O
cystadenocarcinoma,O
;,O
PAAD,O
",",O
pancreatic,O
adenocarcinoma,O
;,O
PCPG,O
",",O
pheochromocytoma,O
and,O
paraganglioma,O
;,O
PRAD,O
",",O
prostate,O
adenocarcinoma,O
;,O
READ,O
",",O
rectum,O
adenocarcinoma,O
;,O
SARC,O
",",O
sarcoma,O
;,O
SKCM,O
",",O
skin,O
cutaneous,O
melanoma,O
;,O
STAD,O
",",O
stomach,O
adenocarcinoma,O
;,O
TGCT,O
",",O
testicular,O
germ,O
cell,O
tumors,O
;,O
THCA,O
",",O
thyroid,O
carcinoma,O
;,O
THY,O
",",O
thymoma,O
;,O
TPM,O
",",O
transcripts,O
per,O
million,O
;,O
UCEC,O
",",O
uterine,O
corpus,O
endometrial,O
carcinoma,O
;,O
UCS,O
",",O
uterine,O
carcinosarcoma,O
;,O
UHR,O
",",O
Universal,O
Human,O
Reference,O
RNA,O
;,O
UVM,O
",",O
uveal,O
melanoma,O
.,O
We,O
obtained,O
7,O
phenotypes,O
related,O
to,O
the,O
intestinal,O
tract,O
and,O
kidney,O
deposited,O
in,O
the,O
phenome,O
-,O
wide,O
association,O
study,O
data,O
set,O
and,O
extracted,O
genome,O
-,O
wide,O
association,O
study,O
summary,O
statistics,O
with,O
more,O
than,O
3000,O
single,O
-,O
nucleotide,O
polymorphisms,O
assigned,O
to,O
33,O
genes,O
of,O
the,O
ACE2,O
pathway,O
for,O
the,O
gene,O
set,O
analysis,O
(,O
Supplementary,O
Table,O
 ,O
2,O
and,O
Supplementary,O
Figure,O
 ,O
3,O
),O
.,O
This,O
was,O
corroborated,O
by,O
the,O
clinical,O
observation,O
that,O
the,O
patients,O
with,O
severe,O
cases,O
of,O
COVID-19,O
were,O
more,O
likely,O
to,O
have,O
a,O
smoking,O
history,O
(,O
22.1,O
%,O
),O
than,O
those,O
with,O
nonsevere,O
COVID-19,O
(,O
13.1,O
%,O
),O
.,O
Nevertheless,O
",",O
renal,O
impairment,O
was,O
common,O
in,O
patients,O
with,O
severe,O
COVID-19,O
",",O
which,O
could,O
be,O
supported,O
by,O
the,O
potential,O
that,O
SARS,O
-,O
CoV-2,O
damaged,O
renal,O
tubular,O
cells,O
and,O
induced,O
the,O
disruption,O
of,O
the,O
ACE2,O
pathway,O
referring,O
to,O
ACE2,O
",",O
ACE,O
",",O
ENPEP,O
",",O
TGFB1,O
",",O
THOP1,O
",",O
MAS1,O
",",O
and,O
NLN,O
involved,O
in,O
kidney,O
dysfunction,O
.,O
It,O
is,O
reasonable,O
to,O
emphasize,O
the,O
monitoring,O
of,O
digestive,O
and,O
excretory,O
system,O
complications,O
in,O
patients,O
with,O
COVID-19,O
and,O
the,O
possibility,O
of,O
SARS,O
-,O
CoV-2,O
transmission,O
via,O
the,O
fecal,O
-,O
oral,O
route,O
by,O
individuals,O
with,O
suspected,O
infection,O
and,O
asymptomatic,O
carriers,O
(,O
Supplementary,O
Figure,O
 ,O
4,O
),O
.,O
Their,O
positions,O
on,O
the,O
3D,O
structure,O
of,O
the,O
MERS,O
-,O
CoV,O
spike,O
protein,O
(,O
PDB,S-Repository
 ,O
ID,O
:,O
5X5F,S-AccessionNumber
),O
are,O
illustrated,O
in,O
Figure,O
3,O
.,O
For,O
the,O
sake,O
of,O
comparison,O
",",O
we,O
also,O
retrieved,O
21,O
complete,O
genomes,O
of,O
betacoronavirus,O
strains,O
from,O
the,O
National,B-Repository
Center,I-Repository
for,I-Repository
Biotechnology,I-Repository
Information,I-Repository
(NCBI),E-Repository
 ,O
database,O
(,O
http://www.ncbi.nlm.nih.gov/genomes/VirusVariation/Database/nph-select2.cgi,S-URL
),O
",",O
along,O
with,O
those,O
of,O
two,O
2019,O
-,O
nCoV,O
strains,O
isolated,O
in,O
Saudi,O
Arabia,O
(,O
https://www.gisaid.org,S-URL
),O
.,O
Primers,O
were,O
designed,O
and,O
checked,O
using,O
Primer,O
Express,O
software,O
(,O
v3.0,O
),O
(,O
Applied,O
Biosystems,O
",",O
Foster,O
City,O
",",O
CA,O
",",O
USA,O
),O
and,O
NetPrimer,O
(,O
Premier,O
Biosoft,O
",",O
Palo,O
Alto,O
",",O
CA,O
",",O
USA,O
),O
",",O
with,O
gap,O
flanking,O
regions,O
incorporated,O
into,O
the,O
primers,O
.,O
For,O
the,O
spike,O
protein,O
dataset,O
",",O
we,O
used,O
the,O
Blosum62+Gamma,O
substitution,O
model,O
",",O
a,O
strict,O
clock,O
model,O
",",O
and,O
a,O
constant,O
-,O
size,O
tree,O
prior,O
.,O
The,O
BEAST,O
package,O
TreeAnnotator,O
was,O
utilized,O
to,O
summarize,O
a,O
maximum,O
clade,O
credibility,O
(,O
MCC,O
),O
tree,O
for,O
every,O
dataset,O
using,O
MCMC,O
tree,O
samples,O
.,O
The,O
novel,O
coronavirus,O
severe,O
acute,O
respiratory,O
syndrome,O
coronavirus,O
2,O
(,O
SARS,O
-,O
CoV-2,O
),O
",",O
which,O
is,O
responsible,O
for,O
the,O
currently,O
ongoing,O
COVID-19,O
pandemic,O
that,O
has,O
caused,O
over,O
15,O
million,O
reported,O
cases,O
worldwide,O
and,O
over,O
"600,000",O
deaths,O
as,O
of,O
July,O
2020,O
",",O
also,O
contains,O
the,O
heavily,O
glycosylated,O
surface,O
glycoprotein,O
spike,O
(,O
S,O
),O
protein,O
.,O
Because,O
no,O
vaccines,O
or,O
therapeutics,O
are,O
currently,O
available,O
for,O
COVID-19,O
",",O
studies,O
of,O
SARS,O
-,O
CoV-2,O
as,O
a,O
prime,O
target,O
for,O
anti,O
-,O
viral,O
lectins,O
",",O
especially,O
those,O
that,O
bind,O
to,O
complex,O
-,O
type,O
N,O
-,O
glycans,O
",",O
are,O
of,O
special,O
interest,O
and,O
substantial,O
importance,O
.,O
The,O
50,O
%,O
infective,O
dose,O
(,O
TCID50,O
),O
and,O
immunoplaque,O
assay,O
(,O
PFU,O
/,O
ml,O
),O
of,O
viruses,O
in,O
MDCK,O
or,O
Vero,O
E6,O
cells,O
were,O
determined,O
beforehand,O
.,O
These,O
findings,O
suggest,O
a,O
potential,O
application,O
of,O
FRIL,O
for,O
the,O
prevention,O
and/or,O
treatment,O
of,O
influenza,O
and,O
COVID-19,O
.,O
For,O
a,O
coordinated,O
long,O
-,O
term,O
response,O
to,O
epidemic,O
threats,O
",",O
including,O
COVID-19,O
",",O
Canadian,O
researchers,O
should,O
coordinate,O
their,O
data,O
collection,O
and,O
data,O
governance,O
practices,O
with,O
those,O
of,O
established,O
international,O
consortia,O
to,O
facilitate,O
efficient,O
data,O
deposit,O
(,O
Council,O
of,O
Canadian,O
Academies,O
2015,O
),O
.,O
The,O
COVID-19,O
pandemic,O
has,O
lain,O
bare,O
the,O
fault,O
lines,O
in,O
Canada,O
’s,O
health,O
data,O
regulation,O
.,O
Challenges,O
faced,O
in,O
sharing,O
health,O
data,O
to,O
respond,O
to,O
the,O
COVID-19,O
epidemic,O
demonstrate,O
how,O
Canada,O
’s,O
duplicative,O
privacy,O
legislation,O
can,O
create,O
considerable,O
barriers,O
for,O
health,O
data,O
sharing,O
in,O
Canada,O
with,O
minimal,O
gains,O
in,O
personal,O
privacy,O
.,O
Consequently,O
",",O
we,O
suggest,O
inhibition,O
of,O
E,O
protein,O
can,O
be,O
a,O
good,O
target,O
to,O
alleviate,O
ARDS,O
complication,O
of,O
COVID-19,O
.,O
These,O
GenBank,S-Repository
 ,O
annotations,O
contain,O
heterogeneous,O
identifiers,O
for,O
genes,O
so,O
we,O
included,O
unique,O
locus,O
tags,O
containing,O
the,O
strain,O
accession,O
number,O
and,O
gene,O
index,O
number,O
for,O
computational,O
processing,O
.,O
Other,O
databases,O
showing,O
greater,O
detail,O
about,O
many,O
viruses,O
",",O
such,O
as,O
Virus,B-Repository
Pathogen,I-Repository
Resource,I-Repository
(VIPR,E-Repository
",",O
https://www.viprbrc.org,S-URL
),O
and,O
GSAID,S-Dataset
 ,O
(,O
https://www.gisaid.org,S-URL
),O
are,O
very,O
useful,O
but,O
these,O
resources,O
do,O
not,O
provide,O
gene,O
clustering,O
or,O
pan,O
-,O
genome,O
analysis,O
.,O
We,O
used,O
all,O
genes,O
from,O
Betacoronavirus,O
dataset,O
in,O
order,O
to,O
explore,O
Gene,O
Ontology,O
predictions,O
through,O
our,O
in,O
-,O
house,O
DeepGOPlus,O
(,O
Kulmanov,O
and,O
Hoehndorf,O
",",O
2020,O
),O
tool,O
that,O
combines,O
deep,O
convolutional,O
neural,O
network,O
(,O
CNN,O
),O
model,O
with,O
sequence,O
similarity,O
-,O
based,O
predictions,O
to,O
derive,O
relevant,O
functional,O
classes,O
from,O
Gene,O
Ontology,O
alongside,O
a,O
confidence,O
score,O
.,O
To,O
validate,O
the,O
conservation,O
and,O
specificity,O
of,O
the,O
SARS,O
E,O
cluster,O
",",O
we,O
compared,O
the,O
SARS,O
-,O
CoV-2,O
E,O
sequence,O
with,O
all,O
known,O
sequences,O
in,O
NCBI's,B-Repository
non-redundant,I-Repository
(NR),I-Repository
protein,E-Repository
 ,O
database,O
.,O
However,O
",",O
a,O
blast,O
-,O
based,O
search,O
against,O
the,O
DNA,O
of,O
all,O
sequences,O
in,O
NCBI's,B-Repository
NT,E-Repository
 ,O
database,O
showed,O
that,O
the,O
ORF10,O
sequence,O
matches,O
with,O
100,O
%,O
coverage,O
in,O
DNA,O
of,O
other,O
SARS,O
-,O
like,O
genomes,O
",",O
but,O
there,O
is,O
no,O
open,O
-,O
reading,O
frame,O
predicted,O
for,O
those,O
genomes,O
in,O
the,O
matching,O
region,O
(,O
Figure,O
1A,O
),O
.,O
Moreover,O
",",O
our,O
analysis,O
is,O
in,O
agreement,O
with,O
ORFs,O
3a,O
",",O
6,O
",",O
7a,O
",",O
8,O
",",O
and,O
being,O
accessory,O
non,O
-,O
essential,O
proteins,O
",",O
that,O
would,O
be,O
inefficient,O
targets,O
for,O
COVID-2019,O
therapy,O
.,O
A,O
number,O
of,O
isolates,O
from,O
COVID-19,O
patients,O
are,O
now,O
being,O
made,O
available,O
from,O
several,O
countries,O
",",O
thanks,O
to,O
resources,O
such,O
as,O
gisaid.org,O
.,O
Given,O
the,O
conservation,O
of,O
the,O
key,O
features,O
of,O
E,O
proteins,O
from,O
SARS,O
anSARS,O
-,O
CoV-2,O
",",O
these,O
compounds,O
would,O
be,O
promising,O
candidates,O
for,O
inhibiting,O
ARDS,O
in,O
COVID-19,O
.,O
Such,O
more,O
indirect,O
targeting,O
of,O
the,O
protein,O
E,O
function,O
might,O
also,O
be,O
considered,O
for,O
COVID-19,O
therapy,O
.,O
Therapies,O
to,O
combat,O
the,O
spread,O
of,O
SARS,O
-,O
CoV-2,O
and,O
the,O
lethality,O
caused,O
by,O
the,O
resulting,O
COVID-2019,O
are,O
currently,O
focusing,O
primarily,O
on,O
S,O
",",O
the,O
viral,O
spike,O
protein,O
(,O
Kruse,O
",",O
2020,O
;,O
Liu,O
et,O
al,O
.,O
",",O
2020,O
;,O
Wrapp,O
et,O
al,O
.,O
",",O
2020,O
),O
.,O
Our,O
pangenomic,O
analysis,O
suggests,O
that,O
the,O
protein,O
E,O
of,O
all,O
SARS,O
viruses,O
preserves,O
its,O
critical,O
motifs,O
used,O
for,O
pathogenesis,O
",",O
and,O
should,O
be,O
considered,O
as,O
an,O
alternative,O
target,O
to,O
be,O
tested,O
for,O
therapies,O
to,O
mitigate,O
COVID-2019,O
.,O
All,O
datasets,O
presented,O
in,O
this,O
study,O
are,O
included,O
in,O
the,O
article,O
/,O
Supplementary,O
Material,O
and,O
https://pangenomedb.cbrc.kaust.edu.sa,S-URL
.,O
Together,O
with,O
functional,O
pangenomic,O
analysis,O
",",O
mutation,O
tracking,O
",",O
and,O
previous,O
evidence,O
",",O
on,O
E,O
protein,O
as,O
a,O
determinant,O
of,O
pathogenicity,O
in,O
SARS,O
",",O
we,O
suggest,O
E,O
protein,O
as,O
an,O
alternative,O
therapeutic,O
target,O
to,O
be,O
considered,O
for,O
further,O
studies,O
to,O
reduce,O
complications,O
of,O
SARS,O
-,O
CoV-2,O
infections,O
in,O
COVID-19,O
.,O
Severe,O
acute,O
respiratory,O
syndrome,O
coronavirus,O
2,O
(,O
SARS,O
-,O
CoV-2,O
),O
is,O
a,O
CoV,O
identified,O
as,O
the,O
causal,O
agent,O
of,O
the,O
respiratory,O
epidemic,O
first,O
detected,O
in,O
China,O
(,O
Wuhan,O
),O
and,O
subsequently,O
declared,O
by,O
the,O
World,O
Health,O
Organization,O
(,O
WHO,O
),O
as,O
the,O
COVID-19,O
pandemics,O
due,O
to,O
the,O
spread,O
of,O
the,O
outbreak,O
to,O
other,O
countries,O
worldwide,O
(,O
Lai,O
et,O
al,O
.,O
",",O
2020,O
;,O
Zheng,O
",",O
2020,O
),O
.,O
COVID-19,O
has,O
caused,O
a,O
significant,O
loss,O
in,O
human,O
lives,O
and,O
has,O
resulted,O
in,O
a,O
tremendous,O
economic,O
damage,O
across,O
the,O
five,O
continents,O
(,O
Ahn,O
et,O
al,O
.,O
",",O
2020,O
),O
.,O
At,O
present,O
",",O
there,O
is,O
no,O
accurate,O
therapy,O
for,O
COVID-19,O
though,O
some,O
medications,O
such,O
as,O
chloroquine,O
/,O
hydroxychloroquine,O
(,O
Wright,O
et,O
al,O
.,O
",",O
2020,O
),O
",",O
combinations,O
of,O
antiviral,O
and,O
anti,O
-,O
inflammatory,O
treatments,O
(,O
Stebbing,O
et,O
al,O
.,O
",",O
2020,O
),O
",",O
traditional,O
Chinese,O
medicine,O
(,O
Ren,O
et,O
al,O
.,O
",",O
2020,O
),O
and,O
other,O
therapeutics,O
(,O
Ahn,O
et,O
al,O
.,O
",",O
2020,O
;,O
Elfiky,O
",",O
2020,O
),O
have,O
been,O
proposed,O
.,O
The,O
development,O
of,O
vaccines,O
against,O
COVID-9,O
is,O
also,O
at,O
its,O
infancy,O
(,O
Ahmed,O
et,O
al,O
.,O
",",O
2020,O
;,O
Prompetchara,O
et,O
al,O
.,O
",",O
2020,O
;,O
Robson,O
",",O
2020,O
),O
.,O
Due,O
to,O
the,O
extent,O
of,O
the,O
pandemic,O
",",O
experimental,O
research,O
on,O
COVID-19,O
vaccine,O
candidates,O
and,O
therapeutics,O
as,O
well,O
as,O
the,O
identification,O
of,O
suitable,O
experimental,O
models,O
are,O
needed,O
to,O
limit,O
the,O
impact,O
of,O
SARS,O
-,O
CoV-2,O
infection,O
.,O
With,O
the,O
outbreak,O
of,O
COVID-19,O
",",O
scientists,O
have,O
put,O
forward,O
effort,O
to,O
analyze,O
the,O
codon,O
usage,O
bias,O
of,O
CoVs,O
in,O
order,O
to,O
improve,O
our,O
understanding,O
on,O
the,O
emergence,O
",",O
adaptation,O
",",O
spread,O
and,O
evolution,O
of,O
SARS,O
-,O
CoV-2,O
(,O
Tort,O
et,O
al,O
.,O
",",O
2020,O
),O
.,O
As,O
a,O
systems,O
biology,O
approach,O
",",O
network,O
-,O
pharmacology,O
has,O
been,O
also,O
used,O
for,O
evaluating,O
the,O
potential,O
of,O
traditional,O
Chinese,O
medicines,O
against,O
COVID-19,O
(,O
Yu,O
et,O
al,O
.,O
",",O
2020,O
),O
.,O
In,O
silico,O
prediction,O
of,O
drug,O
candidates,O
against,O
COVID-19,O
has,O
been,O
also,O
proposed,O
on,O
the,O
basis,O
of,O
Angiotensin,O
converting,O
enzyme,O
2,O
(,O
ACE2,O
),O
regulatory,O
network,O
(,O
Cava,O
et,O
al,O
.,O
",",O
2020,O
),O
;,O
however,O
",",O
this,O
prediction,O
had,O
no,O
direct,O
connection,O
with,O
viral,O
infection,O
.,O
To,O
the,O
best,O
of,O
our,O
knowledge,O
",",O
systems,O
biology,O
approaches,O
based,O
on,O
codon,O
usage,O
co,O
-,O
adaptation,O
between,O
SARS,O
-,O
CoV-2,O
and,O
its,O
human,O
host,O
as,O
well,O
as,O
SARS,O
-,O
CoV-2,O
-,O
induced,O
differential,O
gene,O
expression,O
have,O
not,O
been,O
applied,O
for,O
discovering,O
potential,O
therapeutics,O
for,O
COVID-19,O
and,O
other,O
respiratory,O
CoVs,O
.,O
Hence,O
",",O
the,O
primary,O
purpose,O
of,O
the,O
present,O
study,O
was,O
to,O
use,O
systems,O
biology,O
approaches,O
for,O
analyzing,O
the,O
codon,O
usage,O
profile,O
of,O
SARS,O
-,O
CoV,O
",",O
SARS,O
-,O
CoV-2,O
and,O
MERS,O
-,O
CoV,O
in,O
order,O
to,O
provide,O
useful,O
molecular,O
data,O
for,O
the,O
development,O
of,O
attenuated,O
SARS,O
-,O
CoV-2,O
vaccine,O
strains,O
that,O
may,O
have,O
vaccine,O
potential,O
against,O
COVID-19,O
and,O
a,O
broader,O
applicability,O
for,O
CoVs,O
.,O
Finally,O
",",O
based,O
on,O
our,O
knowledge,O
of,O
these,O
genes,O
",",O
we,O
also,O
aimed,O
to,O
predict,O
",",O
in,O
silico,O
",",O
the,O
potential,O
drugs,O
for,O
the,O
treatment,O
of,O
the,O
ongoing,O
COVID-19,O
in,O
particular,O
",",O
and,O
CoV,O
infection,O
in,O
general,O
.,O
Based,O
on,O
the,O
model,O
of,O
CAI,O
",",O
ENc,O
-,O
GC3,O
and,O
RSCU,O
of,O
the,O
three,O
CoVs,O
",",O
we,O
uncovered,O
the,O
functional,O
role,O
of,O
CoV,O
-,O
responsive,O
human,O
genes,O
and,O
how,O
respiratory,O
CoVs,O
affect,O
human,O
genes,O
",",O
and,O
revealed,O
a,O
useful,O
set,O
of,O
drugs,O
that,O
could,O
guide,O
practitioners,O
in,O
strategical,O
monitoring,O
of,O
COVID-19,O
.,O
The,O
full,O
-,O
length,O
CDS,O
sequences,O
of,O
SARS,O
-,O
CoV,O
",",O
SARS,O
-,O
CoV-2,O
and,O
MERS,O
-,O
CoV,O
were,O
downloaded,O
from,O
the,O
NCBI,S-Repository
 ,O
virus,O
(,O
https://www.ncbi.nlm.nih.gov/labs/virus/vssi/,S-URL
),O
database,O
.,O
The,O
gene,O
expression,O
dataset,O
GSE147507,S-AccessionNumber
 ,O
(,O
Blanco-Melo,B-Creator
et,I-Creator
"al.,",I-Creator
2020,E-Creator
),O
containing,O
the,O
gene,O
expression,O
of,O
human,O
cells,O
transfected,O
or,O
untransfected,O
with,O
SARS,O
-,O
CoV-2,O
was,O
downloaded,O
from,O
the,O
GEO,S-Repository
 ,O
database,O
(,O
https://www.ncbi.nlm.nih.gov/geo/,S-URL
),O
.,O
The,O
viruSITE,S-Repository
 ,O
(,O
http://www.virusite.org/,S-URL
),O
",",O
a,O
database,O
of,O
viral,O
genomes,O
and,O
genes,O
(,O
Stano,B-Creator
et,I-Creator
"al.,",I-Creator
2016,E-Creator
),O
",",O
was,O
used,O
for,O
analyzing,O
the,O
sequences,O
of,O
SARS,O
-,O
CoV,O
",",O
SARS,O
-,O
CoV-2,O
and,O
MERS,O
-,O
CoV,O
based,O
on,O
the,O
reference,O
sequences,O
deposited,O
in,O
this,O
database,O
.,O
PCA,O
is,O
a,O
multivariate,O
analysis,O
approach,O
that,O
is,O
used,O
for,O
geometrical,O
plotting,O
of,O
sets,O
of,O
columns,O
and,O
rows,O
in,O
a,O
given,O
dataset,O
(,O
Wold,O
et,O
al,O
.,O
",",O
1987,O
),O
.,O
In,O
order,O
to,O
examine,O
the,O
genomic,O
similarity,O
of,O
SARS,O
-,O
CoV,O
",",O
SARS,O
-,O
CoV-2,O
and,O
MERS,O
-,O
CoV,O
",",O
similarity,O
analysis,O
was,O
performed,O
using,O
the,O
viruSITE,S-Repository
 ,O
database,O
.,O
Using,O
the,O
Drug-Gene,B-Repository
Interaction,I-Repository
database,I-Repository
(DGIdb),E-Repository
",",O
we,O
identified,O
drug,O
candidates,O
targeting,O
the,O
potential,O
human,O
genes,O
affected,O
by,O
viral,O
infection,O
.,O
Among,O
the,O
remaining,O
genes,O
we,O
found,O
hydroxychloroquine,O
(,O
3,O
target,O
genes,O
),O
and,O
chloroquine,O
(,O
2,O
target,O
genes,O
),O
which,O
have,O
been,O
recently,O
proposed,O
as,O
therapeutics,O
for,O
COVID-19,O
.,O
We,O
inferred,O
that,O
the,O
list,O
of,O
drugs,O
found,O
in,O
this,O
study,O
could,O
be,O
useful,O
for,O
the,O
treatment,O
of,O
COVID-19,O
.,O
This,O
approach,O
could,O
be,O
adopted,O
in,O
the,O
search,O
for,O
vaccines,O
against,O
respiratory,O
viruses,O
such,O
as,O
the,O
SARS,O
-,O
CoV2,O
responsible,O
for,O
COVID-19,O
.,O
Currently,O
",",O
the,O
mechanism,O
underlying,O
the,O
pathogenesis,O
of,O
COVID-19,O
is,O
unknown,O
.,O
In,O
addition,O
",",O
recent,O
studies,O
have,O
reported,O
that,O
segmental,O
pulmonary,O
emboli,O
(,O
hemoptysis,O
),O
occurs,O
in,O
COVID-19,O
infection,O
(,O
Casey,O
et,O
al,O
.,O
",",O
2020,O
),O
",",O
which,O
corroborated,O
with,O
our,O
finding,O
that,O
the,O
pathway,O
of,O
hematopoietic,O
cell,O
lineage,O
is,O
potentially,O
dysregulated,O
in,O
CoV,O
infections,O
.,O
Currently,O
",",O
there,O
is,O
no,O
precise,O
therapy,O
for,O
treating,O
the,O
ongoing,O
COVID-19,O
.,O
Here,O
",",O
we,O
predicted,O
a,O
set,O
of,O
drugs,O
that,O
could,O
be,O
efficient,O
in,O
the,O
treatment,O
of,O
COVID-19,O
and,O
other,O
CoV,O
infections,O
.,O
In,O
the,O
early,O
search,O
of,O
treatment,O
for,O
SARS,O
-,O
CoV-2,O
infection,O
",",O
researchers,O
have,O
proposed,O
hydroxycholoroquine,O
and,O
chloroquine,O
as,O
treatment,O
for,O
COVID-19,O
(,O
Singh,O
et,O
al,O
.,O
",",O
2020,O
),O
.,O
Our,O
study,O
also,O
predicted,O
these,O
drugs,O
as,O
a,O
treatment,O
for,O
COVID-19,O
